order_id,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0006180,CUST00018,PROD00067,4/20/2023,Completed,6,138.55,0.22,Express,CarrierA,4/23/2023,4/25/2023,Late,1,0.2,194.88,108.069,648.414,129.6828,453.534
ORD0006181,CUST00483,PROD00161,2/25/2022,Completed,2,138,0.18,Economy,CarrierA,2/26/2022,2/27/2022,Late,1,0.2,153.44,113.16,226.32,45.264,72.88
ORD0006182,CUST00187,PROD00171,4/26/2024,Pending,2,156.74,0.13,Standard,CarrierA,4/28/2024,4/30/2024,Late,1,0.21,274.26,136.3638,272.7276,57.272796,-1.5324
ORD0006183,CUST00346,PROD00122,3/1/2023,Pending,5,288.36,0.18,Express,CarrierD,3/6/2023,3/10/2023,Late,1,0.1,898.7,236.4552,1182.276,118.2276,283.576
ORD0006184,CUST00144,PROD00149,5/22/2022,Completed,4,74.36,0.02,Same Day,CarrierB,5/27/2022,5/31/2022,Late,1,0,60.16,72.8728,291.4912,0,231.3312
ORD0006185,CUST00262,PROD00084,10/23/2023,Completed,6,36.02,0.23,Same Day,CarrierE,10/26/2023,10/30/2023,Late,1,0.25,104.34,27.7354,166.4124,41.6031,62.0724
ORD0006186,CUST00441,PROD00193,1/11/2023,Pending,3,239.52,0.15,Standard,CarrierE,1/14/2023,1/14/2023,On Time,0,0,541.74,203.592,610.776,0,69.036
ORD0006187,CUST00364,PROD00111,8/14/2022,Pending,5,130.15,0,Standard,CarrierB,8/16/2022,8/20/2022,Late,1,0.2,307.5,130.15,650.75,130.15,343.25
ORD0006188,CUST00491,PROD00145,4/19/2023,Cancelled,5,123.32,0.1,Economy,CarrierD,4/22/2023,4/24/2023,Late,1,0.1,302.7,110.988,554.94,55.494,252.24
ORD0006189,CUST00431,PROD00136,1/25/2022,Completed,2,78.93,0.1,Standard,CarrierC,1/28/2022,1/29/2022,Late,1,0.1,136.04,71.037,142.074,14.2074,6.034
ORD0006190,CUST00239,PROD00064,11/21/2023,Completed,5,154.73,0.22,Economy,CarrierA,11/23/2023,11/26/2023,Late,1,0.19,372.85,120.6894,603.447,114.65493,230.597
ORD0006191,CUST00304,PROD00126,12/31/2022,Completed,2,200.29,0.18,Express,CarrierD,1/4/2023,1/8/2023,Late,1,0.18,176.58,164.2378,328.4756,59.125608,151.8956
ORD0006192,CUST00298,PROD00028,4/5/2022,Cancelled,5,167.28,0.02,Economy,CarrierE,4/6/2022,4/9/2022,Late,1,0.18,526.4,163.9344,819.672,147.54096,293.272
ORD0006193,CUST00076,PROD00098,5/23/2023,Cancelled,3,124.66,0.01,Standard,CarrierD,5/26/2023,5/27/2023,Late,1,0.22,265.11,123.4134,370.2402,81.452844,105.1302
ORD0006194,CUST00188,PROD00141,7/19/2023,Completed,9,268.96,0.01,Same Day,CarrierE,7/20/2023,7/24/2023,Late,1,0.21,1734.12,266.2704,2396.4336,503.251056,662.3136
ORD0006195,CUST00333,PROD00013,3/26/2024,Completed,8,266.86,0.01,Express,CarrierC,3/28/2024,4/1/2024,Late,1,0.2,1338.64,264.1914,2113.5312,422.70624,774.8912
ORD0006196,CUST00388,PROD00166,8/5/2023,Completed,4,228.86,0.08,Same Day,CarrierA,8/10/2023,8/11/2023,Late,1,0.18,671.52,210.5512,842.2048,151.596864,170.6848
ORD0006197,CUST00487,PROD00153,6/25/2022,Completed,6,133.76,0.06,Same Day,CarrierA,6/27/2022,6/27/2022,On Time,0,0.18,199.5,125.7344,754.4064,135.793152,554.9064
ORD0006198,CUST00246,PROD00190,10/6/2023,Completed,8,174.15,0.2,Standard,CarrierE,10/10/2023,10/14/2023,Late,1,0,417.28,139.32,1114.56,0,697.28
ORD0006199,CUST00130,PROD00151,2/12/2023,Completed,2,260.06,0.17,Economy,CarrierE,2/17/2023,2/19/2023,Late,1,0,364.22,215.8498,431.6996,0,67.4796
ORD0006200,CUST00474,PROD00086,5/5/2023,Completed,4,78.62,0.04,Same Day,CarrierA,5/10/2023,5/13/2023,Late,1,0.21,273.64,75.4752,301.9008,63.399168,28.2608
ORD0006201,CUST00315,PROD00021,7/15/2024,Completed,3,224.66,0.14,Standard,CarrierA,7/21/2024,7/24/2024,Late,1,0.21,372.93,193.2076,579.6228,121.720788,206.6928
ORD0006202,CUST00411,PROD00182,4/30/2024,Completed,2,133.16,0.24,Economy,CarrierE,5/4/2024,5/6/2024,Late,1,0.25,54.26,101.2016,202.4032,50.6008,148.1432
ORD0006203,CUST00283,PROD00063,4/4/2023,Completed,6,191.91,0.15,Express,CarrierA,4/8/2023,4/12/2023,Late,1,0,999.6,163.1235,978.741,0,-20.859
ORD0006204,CUST00079,PROD00158,2/17/2023,Completed,9,243.46,0.11,Express,CarrierE,2/23/2023,2/23/2023,On Time,0,0.1,1381.68,216.6794,1950.1146,195.01146,568.4346
ORD0006205,CUST00072,PROD00196,6/19/2024,Completed,4,213.06,0.2,Same Day,CarrierA,6/20/2024,6/21/2024,Late,1,0.18,292.4,170.448,681.792,122.72256,389.392
ORD0006206,CUST00263,PROD00111,12/4/2022,Completed,5,130.15,0.21,Same Day,CarrierC,12/6/2022,12/6/2022,On Time,0,0.18,307.5,102.8185,514.0925,92.53665,206.5925
ORD0006207,CUST00191,PROD00076,8/20/2024,Completed,5,224.88,0.1,Economy,CarrierC,8/26/2024,8/30/2024,Late,1,0.25,735.8,202.392,1011.96,252.99,276.16
ORD0006208,CUST00367,PROD00073,5/21/2024,Completed,5,136.81,0.04,Express,CarrierB,5/24/2024,5/27/2024,Late,1,0.18,30.4,131.3376,656.688,118.20384,626.288
ORD0006209,CUST00375,PROD00160,11/27/2022,Completed,6,235.44,0.21,Express,CarrierB,11/28/2022,12/2/2022,Late,1,0.25,882,185.9976,1115.9856,278.9964,233.9856
ORD0006210,CUST00430,PROD00152,8/1/2022,Completed,4,180.9,0.19,Same Day,CarrierB,8/6/2022,8/8/2022,Late,1,0.22,206.84,146.529,586.116,128.94552,379.276
ORD0006211,CUST00063,PROD00007,9/16/2024,Completed,5,36.04,0.17,Express,CarrierE,9/18/2024,9/18/2024,On Time,0,0.2,81.65,29.9132,149.566,29.9132,67.916
ORD0006212,CUST00488,PROD00072,12/24/2023,Completed,5,166.22,0.11,Express,CarrierD,12/30/2023,1/3/2024,Late,1,0.2,218.75,147.9358,739.679,147.9358,520.929
ORD0006213,CUST00380,PROD00129,8/6/2024,Completed,4,72.2,0.04,Same Day,CarrierD,8/7/2024,8/11/2024,Late,1,0.2,25.44,69.312,277.248,55.4496,251.808
ORD0006214,CUST00012,PROD00131,12/11/2022,Completed,4,143.02,0.19,Standard,CarrierA,12/17/2022,12/17/2022,On Time,0,0.1,345.6,115.8462,463.3848,46.33848,117.7848
ORD0006215,CUST00141,PROD00104,7/30/2023,Completed,2,201.6,0.05,Economy,CarrierA,8/3/2023,8/6/2023,Late,1,0.25,208.34,191.52,383.04,95.76,174.7
ORD0006216,CUST00254,PROD00028,7/1/2023,Completed,2,167.28,0.06,Express,CarrierD,7/4/2023,7/4/2023,On Time,0,0.21,210.56,157.2432,314.4864,66.042144,103.9264
ORD0006217,CUST00043,PROD00043,6/8/2023,Completed,4,149.37,0.04,Same Day,CarrierB,6/13/2023,6/14/2023,Late,1,0.1,46.84,143.3952,573.5808,57.35808,526.7408
ORD0006218,CUST00017,PROD00097,7/31/2024,Completed,4,223.58,0.22,Standard,CarrierB,8/2/2024,8/5/2024,Late,1,0.2,427.72,174.3924,697.5696,139.51392,269.8496
ORD0006219,CUST00063,PROD00046,12/12/2022,Completed,3,273.8,0.12,Express,CarrierA,12/16/2022,12/20/2022,Late,1,0.2,402.57,240.944,722.832,144.5664,320.262
ORD0006220,CUST00253,PROD00001,4/2/2024,Completed,7,176.13,0.03,Economy,CarrierA,4/4/2024,4/8/2024,Late,1,0.18,546.28,170.8461,1195.9227,215.266086,649.6427
ORD0006221,CUST00465,PROD00166,9/5/2022,Completed,6,228.86,0.19,Economy,CarrierA,9/11/2022,9/15/2022,Late,1,0.25,1007.28,185.3766,1112.2596,278.0649,104.9796
ORD0006222,CUST00376,PROD00102,9/16/2023,Completed,2,211.15,0.14,Economy,CarrierC,9/22/2023,9/22/2023,On Time,0,0.18,258.2,181.589,363.178,65.37204,104.978
ORD0006223,CUST00292,PROD00035,11/21/2022,Completed,5,226.61,0.19,Standard,CarrierC,11/22/2022,11/23/2022,Late,1,0.21,966.5,183.5541,917.7705,192.731805,-48.7295
ORD0006224,CUST00469,PROD00054,4/12/2023,Completed,6,230.44,0.17,Express,CarrierC,4/13/2023,4/17/2023,Late,1,0.18,1076.94,191.2652,1147.5912,206.566416,70.6512
ORD0006225,CUST00008,PROD00024,4/1/2022,Cancelled,11,134.76,0.19,Express,CarrierB,4/3/2022,4/3/2022,On Time,0,0.25,840.84,109.1556,1200.7116,300.1779,359.8716
ORD0006226,CUST00325,PROD00156,10/21/2022,Completed,1,150.35,0.03,Express,CarrierD,10/22/2022,10/24/2022,Late,1,0.19,52.2,145.8395,145.8395,27.709505,93.6395
ORD0006227,CUST00090,PROD00022,6/25/2023,Pending,4,119.6,0.04,Express,CarrierD,6/29/2023,7/2/2023,Late,1,0.2,128.8,114.816,459.264,91.8528,330.464
ORD0006228,CUST00208,PROD00016,6/8/2023,Completed,2,80.16,0.13,Economy,CarrierE,6/13/2023,6/15/2023,Late,1,0.2,81.52,69.7392,139.4784,27.89568,57.9584
ORD0006229,CUST00292,PROD00013,10/21/2023,Completed,5,266.86,0.2,Standard,CarrierB,10/24/2023,10/28/2023,Late,1,0.21,836.65,213.488,1067.44,224.1624,230.79
ORD0006230,CUST00284,PROD00100,10/11/2023,Completed,7,43.42,0.17,Standard,CarrierD,10/13/2023,10/17/2023,Late,1,0.18,182.28,36.0386,252.2702,45.408636,69.9902
ORD0006231,CUST00118,PROD00100,4/29/2024,Completed,4,43.42,0.2,Same Day,CarrierA,4/30/2024,5/1/2024,Late,1,0,104.16,34.736,138.944,0,34.784
ORD0006232,CUST00349,PROD00062,10/31/2023,Completed,5,206.47,0.09,Economy,CarrierE,11/3/2023,11/7/2023,Late,1,0.1,289.55,187.8877,939.4385,93.94385,649.8885
ORD0006233,CUST00175,PROD00171,9/16/2022,Completed,4,156.74,0.01,Express,CarrierD,9/18/2022,9/18/2022,On Time,0,0.25,548.52,155.1726,620.6904,155.1726,72.1704
ORD0006234,CUST00076,PROD00087,3/28/2022,Completed,1,219.78,0.03,Express,CarrierD,3/31/2022,4/1/2022,Late,1,0.22,147.27,213.1866,213.1866,46.901052,65.9166
ORD0006235,CUST00101,PROD00078,6/7/2022,Cancelled,7,118.68,0.07,Economy,CarrierC,6/11/2022,6/13/2022,Late,1,0.2,136.08,110.3724,772.6068,154.52136,636.5268
ORD0006236,CUST00414,PROD00160,5/9/2023,Completed,6,235.44,0.23,Same Day,CarrierC,5/15/2023,5/16/2023,Late,1,0.1,882,181.2888,1087.7328,108.77328,205.7328
ORD0006237,CUST00151,PROD00067,7/5/2022,Completed,5,138.55,0.18,Same Day,CarrierD,7/8/2022,7/9/2022,Late,1,0.25,162.4,113.611,568.055,142.01375,405.655
ORD0006238,CUST00400,PROD00091,12/10/2022,Pending,6,37.74,0.15,Economy,CarrierA,12/15/2022,12/19/2022,Late,1,0.22,169.92,32.079,192.474,42.34428,22.554
ORD0006239,CUST00270,PROD00185,3/31/2024,Completed,5,166.89,0.23,Economy,CarrierD,4/2/2024,4/5/2024,Late,1,0.25,276.5,128.5053,642.5265,160.631625,366.0265
ORD0006240,CUST00458,PROD00193,5/18/2024,Completed,9,239.52,0,Economy,CarrierD,5/22/2024,5/23/2024,Late,1,0.22,1625.22,239.52,2155.68,474.2496,530.46
ORD0006241,CUST00071,PROD00197,1/11/2024,Completed,4,276.03,0.13,Economy,CarrierC,1/13/2024,1/17/2024,Late,1,0,586.24,240.1461,960.5844,0,374.3444
ORD0006242,CUST00493,PROD00177,5/31/2023,Completed,5,267.24,0.18,Same Day,CarrierB,6/1/2023,6/5/2023,Late,1,0.21,698.65,219.1368,1095.684,230.09364,397.034
ORD0006243,CUST00180,PROD00033,7/23/2023,Completed,4,106.34,0.01,Standard,CarrierD,7/24/2023,7/27/2023,Late,1,0.1,70.76,105.2766,421.1064,42.11064,350.3464
ORD0006244,CUST00124,PROD00115,8/7/2024,Completed,6,254.73,0.18,Express,CarrierD,8/10/2024,8/13/2024,Late,1,0.1,771.06,208.8786,1253.2716,125.32716,482.2116
ORD0006245,CUST00381,PROD00019,5/24/2023,Completed,5,188.43,0.16,Economy,CarrierC,5/26/2023,5/28/2023,Late,1,0.25,446.15,158.2812,791.406,197.8515,345.256
ORD0006246,CUST00293,PROD00164,6/24/2023,Completed,3,193.59,0.15,Same Day,CarrierE,6/29/2023,7/3/2023,Late,1,0.2,328.44,164.5515,493.6545,98.7309,165.2145
ORD0006247,CUST00285,PROD00198,1/16/2022,Completed,7,247.14,0.24,Economy,CarrierE,1/21/2022,1/25/2022,Late,1,0.1,1259.58,187.8264,1314.7848,131.47848,55.2048
ORD0006248,CUST00195,PROD00124,6/9/2023,Completed,6,72.05,0.05,Express,CarrierC,6/14/2023,6/17/2023,Late,1,0.25,158.76,68.4475,410.685,102.67125,251.925
ORD0006249,CUST00399,PROD00143,7/19/2022,Completed,7,132.07,0.24,Same Day,CarrierE,7/23/2022,7/25/2022,Late,1,0.21,713.72,100.3732,702.6124,147.548604,-11.1076
ORD0006250,CUST00228,PROD00120,7/3/2022,Completed,4,151.46,0.23,Economy,CarrierE,7/4/2022,7/6/2022,Late,1,0.2,440.68,116.6242,466.4968,93.29936,25.8168
ORD0006251,CUST00431,PROD00097,11/5/2022,Completed,6,223.58,0.2,Standard,CarrierD,11/7/2022,11/10/2022,Late,1,0.1,641.58,178.864,1073.184,107.3184,431.604
ORD0006252,CUST00430,PROD00024,3/26/2024,Completed,3,134.76,0.23,Economy,CarrierB,3/27/2024,3/28/2024,Late,1,0.22,229.32,103.7652,311.2956,68.485032,81.9756
ORD0006253,CUST00436,PROD00027,5/23/2023,Completed,3,190.03,0.24,Express,CarrierC,5/28/2023,5/29/2023,Late,1,0.25,131.82,144.4228,433.2684,108.3171,301.4484
ORD0006254,CUST00275,PROD00177,10/8/2022,Pending,6,267.24,0.14,Standard,CarrierE,10/14/2022,10/18/2022,Late,1,0.25,838.38,229.8264,1378.9584,344.7396,540.5784
ORD0006255,CUST00461,PROD00075,4/13/2024,Completed,7,221.98,0.11,Express,CarrierE,4/19/2024,4/21/2024,Late,1,0.1,999.88,197.5622,1382.9354,138.29354,383.0554
ORD0006256,CUST00106,PROD00023,6/7/2022,Completed,3,80.55,0.08,Express,CarrierB,6/13/2022,6/17/2022,Late,1,0.1,185.91,74.106,222.318,22.2318,36.408
ORD0006257,CUST00021,PROD00161,12/26/2022,Pending,4,138,0.06,Economy,CarrierE,12/29/2022,12/31/2022,Late,1,0.19,306.88,129.72,518.88,98.5872,212
ORD0006258,CUST00064,PROD00041,9/16/2022,Pending,3,170.17,0.13,Express,CarrierC,9/21/2022,9/21/2022,On Time,0,0.21,86.4,148.0479,444.1437,93.270177,357.7437
ORD0006259,CUST00165,PROD00056,7/7/2024,Completed,6,270.51,0.2,Same Day,CarrierA,7/12/2024,7/14/2024,Late,1,0.22,1108.62,216.408,1298.448,285.65856,189.828
ORD0006260,CUST00027,PROD00157,6/6/2022,Pending,1,144.91,0.09,Economy,CarrierA,6/12/2022,6/14/2022,Late,1,0.22,136.07,131.8681,131.8681,29.010982,-4.2019
ORD0006261,CUST00311,PROD00159,3/1/2023,Completed,7,192.67,0.21,Standard,CarrierA,3/6/2023,3/9/2023,Late,1,0.2,359.38,152.2093,1065.4651,213.09302,706.0851
ORD0006262,CUST00500,PROD00193,8/29/2023,Completed,7,239.52,0.12,Express,CarrierC,8/31/2023,9/2/2023,Late,1,0.1,1264.06,210.7776,1475.4432,147.54432,211.3832
ORD0006263,CUST00285,PROD00098,2/18/2024,Completed,3,124.66,0.06,Economy,CarrierA,2/22/2024,2/22/2024,On Time,0,0.1,265.11,117.1804,351.5412,35.15412,86.4312
ORD0006264,CUST00148,PROD00146,1/21/2022,Completed,5,106.49,0.15,Economy,CarrierC,1/27/2022,1/29/2022,Late,1,0.1,60.95,90.5165,452.5825,45.25825,391.6325
ORD0006265,CUST00281,PROD00006,10/1/2023,Completed,3,41.75,0.23,Economy,CarrierB,10/6/2023,10/6/2023,On Time,0,0.22,106.26,32.1475,96.4425,21.21735,-9.8175
ORD0006266,CUST00326,PROD00180,12/13/2022,Completed,5,77.69,0.04,Express,CarrierA,12/15/2022,12/16/2022,Late,1,0.18,159.1,74.5824,372.912,67.12416,213.812
ORD0006267,CUST00319,PROD00040,7/8/2024,Cancelled,3,121.51,0.13,Same Day,CarrierE,7/10/2024,7/14/2024,Late,1,0.25,272.49,105.7137,317.1411,79.285275,44.6511
ORD0006268,CUST00164,PROD00193,5/12/2024,Completed,4,239.52,0.02,Standard,CarrierC,5/17/2024,5/18/2024,Late,1,0.2,722.32,234.7296,938.9184,187.78368,216.5984
ORD0006269,CUST00386,PROD00042,12/16/2022,Completed,2,244.88,0.19,Same Day,CarrierD,12/20/2022,12/23/2022,Late,1,0.2,203.12,198.3528,396.7056,79.34112,193.5856
ORD0006270,CUST00406,PROD00196,8/18/2024,Completed,8,213.06,0.22,Same Day,CarrierA,8/23/2024,8/26/2024,Late,1,0.1,584.8,166.1868,1329.4944,132.94944,744.6944
ORD0006271,CUST00224,PROD00032,1/20/2023,Pending,5,116.13,0.05,Express,CarrierD,1/24/2023,1/27/2023,Late,1,0.18,191.25,110.3235,551.6175,99.29115,360.3675
ORD0006272,CUST00272,PROD00010,3/14/2023,Completed,2,171.39,0.04,Standard,CarrierA,3/18/2023,3/22/2023,Late,1,0.19,286.14,164.5344,329.0688,62.523072,42.9288
ORD0006273,CUST00146,PROD00069,4/1/2023,Completed,5,76.67,0.01,Standard,CarrierD,4/6/2023,4/7/2023,Late,1,0.2,97.7,75.9033,379.5165,75.9033,281.8165
ORD0006274,CUST00453,PROD00009,9/16/2023,Completed,6,127.95,0.18,Same Day,CarrierB,9/18/2023,9/18/2023,On Time,0,0.1,733.32,104.919,629.514,62.9514,-103.806
ORD0006275,CUST00438,PROD00069,1/16/2024,Completed,6,76.67,0.01,Express,CarrierA,1/22/2024,1/26/2024,Late,1,0.25,117.24,75.9033,455.4198,113.85495,338.1798
ORD0006276,CUST00356,PROD00189,6/30/2023,Pending,3,222.12,0.24,Standard,CarrierE,7/1/2023,7/3/2023,Late,1,0.25,324.84,168.8112,506.4336,126.6084,181.5936
ORD0006277,CUST00030,PROD00139,3/21/2022,Completed,6,149.67,0.06,Same Day,CarrierC,3/22/2022,3/26/2022,Late,1,0.18,455.46,140.6898,844.1388,151.944984,388.6788
ORD0006278,CUST00045,PROD00099,9/13/2024,Completed,4,105.28,0.15,Economy,CarrierC,9/19/2024,9/22/2024,Late,1,0.1,39.84,89.488,357.952,35.7952,318.112
ORD0006279,CUST00275,PROD00196,3/28/2023,Completed,3,213.06,0.17,Same Day,CarrierA,3/30/2023,3/31/2023,Late,1,0.25,219.3,176.8398,530.5194,132.62985,311.2194
ORD0006280,CUST00471,PROD00074,8/18/2023,Pending,3,301.43,0.04,Express,CarrierD,8/24/2023,8/24/2023,On Time,0,0.18,492.03,289.3728,868.1184,156.261312,376.0884
ORD0006281,CUST00034,PROD00103,6/25/2023,Pending,2,149.69,0.04,Same Day,CarrierC,6/28/2023,7/2/2023,Late,1,0.2,132.6,143.7024,287.4048,57.48096,154.8048
ORD0006282,CUST00141,PROD00123,5/4/2023,Completed,3,167.74,0,Same Day,CarrierE,5/8/2023,5/10/2023,Late,1,0.25,201.03,167.74,503.22,125.805,302.19
ORD0006283,CUST00427,PROD00102,10/5/2023,Completed,4,211.15,0.19,Economy,CarrierE,10/11/2023,10/12/2023,Late,1,0,516.4,171.0315,684.126,0,167.726
ORD0006284,CUST00318,PROD00008,6/7/2023,Completed,4,275.11,0.03,Standard,CarrierA,6/9/2023,6/10/2023,Late,1,0.1,695.6,266.8567,1067.4268,106.74268,371.8268
ORD0006285,CUST00374,PROD00177,1/27/2023,Completed,9,267.24,0.08,Same Day,CarrierA,1/30/2023,1/30/2023,On Time,0,0.25,1257.57,245.8608,2212.7472,553.1868,955.1772
ORD0006286,CUST00221,PROD00152,7/28/2023,Completed,2,180.9,0.13,Same Day,CarrierD,7/30/2023,8/2/2023,Late,1,0.18,103.42,157.383,314.766,56.65788,211.346
ORD0006287,CUST00356,PROD00161,12/25/2022,Completed,4,138,0.19,Same Day,CarrierE,12/27/2022,12/31/2022,Late,1,0.25,306.88,111.78,447.12,111.78,140.24
ORD0006288,CUST00022,PROD00019,2/2/2022,Completed,3,188.43,0.07,Express,CarrierD,2/8/2022,2/12/2022,Late,1,0.2,267.69,175.2399,525.7197,105.14394,258.0297
ORD0006289,CUST00180,PROD00002,5/16/2022,Pending,6,207.59,0.19,Economy,CarrierA,5/19/2022,5/22/2022,Late,1,0.1,1142.34,168.1479,1008.8874,100.88874,-133.4526
ORD0006290,CUST00436,PROD00055,7/9/2024,Completed,9,151.17,0.09,Economy,CarrierB,7/11/2024,7/15/2024,Late,1,0.25,1094.31,137.5647,1238.0823,309.520575,143.7723
ORD0006291,CUST00367,PROD00139,8/23/2023,Pending,4,149.67,0.17,Economy,CarrierA,8/29/2023,8/31/2023,Late,1,0.18,303.64,124.2261,496.9044,89.442792,193.2644
ORD0006292,CUST00420,PROD00017,7/10/2024,Completed,4,116.51,0.1,Standard,CarrierB,7/11/2024,7/14/2024,Late,1,0.2,257.32,104.859,419.436,83.8872,162.116
ORD0006293,CUST00329,PROD00170,2/14/2023,Completed,5,135.28,0.22,Economy,CarrierC,2/20/2023,2/22/2023,Late,1,0.21,601.1,105.5184,527.592,110.79432,-73.508
ORD0006294,CUST00231,PROD00061,6/13/2023,Completed,4,174.97,0.08,Standard,CarrierC,6/14/2023,6/14/2023,On Time,0,0.2,323.16,160.9724,643.8896,128.77792,320.7296
ORD0006295,CUST00499,PROD00131,4/1/2022,Pending,3,143.02,0.18,Express,CarrierD,4/6/2022,4/7/2022,Late,1,0,259.2,117.2764,351.8292,0,92.6292
ORD0006296,CUST00403,PROD00086,2/17/2023,Completed,9,78.62,0.15,Same Day,CarrierE,2/20/2023,2/21/2023,Late,1,0.2,615.69,66.827,601.443,120.2886,-14.247
ORD0006297,CUST00038,PROD00035,10/26/2022,Completed,6,226.61,0.2,Economy,CarrierA,11/1/2022,11/3/2022,Late,1,0.18,1159.8,181.288,1087.728,195.79104,-72.072
ORD0006298,CUST00070,PROD00103,5/2/2023,Completed,5,149.69,0.22,Same Day,CarrierC,5/8/2023,5/8/2023,On Time,0,0.2,331.5,116.7582,583.791,116.7582,252.291
ORD0006299,CUST00116,PROD00066,2/4/2024,Completed,4,223.24,0.23,Standard,CarrierD,2/10/2024,2/11/2024,Late,1,0.1,443.32,171.8948,687.5792,68.75792,244.2592
ORD0006300,CUST00239,PROD00001,3/14/2022,Completed,7,176.13,0.16,Standard,CarrierC,3/16/2022,3/18/2022,Late,1,0.19,546.28,147.9492,1035.6444,196.772436,489.3644
ORD0006301,CUST00335,PROD00135,12/19/2023,Completed,4,200.54,0.08,Standard,CarrierC,12/25/2023,12/27/2023,Late,1,0.2,755.48,184.4968,737.9872,147.59744,-17.4928
ORD0006302,CUST00441,PROD00148,9/18/2022,Completed,7,114.59,0.02,Express,CarrierB,9/23/2022,9/25/2022,Late,1,0,721.14,112.2982,786.0874,0,64.9474
ORD0006303,CUST00148,PROD00171,11/21/2023,Completed,4,156.74,0.05,Standard,CarrierA,11/25/2023,11/27/2023,Late,1,0.1,548.52,148.903,595.612,59.5612,47.092
ORD0006304,CUST00009,PROD00119,9/16/2024,Completed,8,206.73,0.04,Express,CarrierE,9/17/2024,9/17/2024,On Time,0,0.19,1432.4,198.4608,1587.6864,301.660416,155.2864
ORD0006305,CUST00288,PROD00134,11/8/2022,Pending,6,92.66,0.05,Standard,CarrierE,11/14/2022,11/16/2022,Late,1,0.2,424.98,88.027,528.162,105.6324,103.182
ORD0006306,CUST00388,PROD00055,8/16/2024,Completed,2,151.17,0.23,Standard,CarrierD,8/19/2024,8/22/2024,Late,1,0.18,243.18,116.4009,232.8018,41.904324,-10.3782
ORD0006307,CUST00050,PROD00100,4/4/2024,Cancelled,2,43.42,0.12,Standard,CarrierD,4/5/2024,4/6/2024,Late,1,0.2,52.08,38.2096,76.4192,15.28384,24.3392
ORD0006308,CUST00338,PROD00021,1/2/2024,Completed,7,224.66,0.11,Economy,CarrierE,1/3/2024,1/7/2024,Late,1,0.22,870.17,199.9474,1399.6318,307.918996,529.4618
ORD0006309,CUST00005,PROD00051,11/16/2023,Completed,7,241.77,0.06,Same Day,CarrierB,11/19/2023,11/22/2023,Late,1,0.1,1358.49,227.2638,1590.8466,159.08466,232.3566
ORD0006310,CUST00404,PROD00174,6/14/2022,Completed,10,153.21,0.12,Economy,CarrierA,6/15/2022,6/16/2022,Late,1,0,491.7,134.8248,1348.248,0,856.548
ORD0006311,CUST00343,PROD00163,4/19/2024,Completed,4,199.99,0.25,Express,CarrierC,4/22/2024,4/25/2024,Late,1,0.22,514.16,149.9925,599.97,131.9934,85.81
ORD0006312,CUST00126,PROD00100,12/1/2022,Pending,11,43.42,0.05,Express,CarrierE,12/7/2022,12/8/2022,Late,1,0.2,286.44,41.249,453.739,90.7478,167.299
ORD0006313,CUST00075,PROD00008,5/17/2023,Pending,6,275.11,0.07,Economy,CarrierA,5/20/2023,5/21/2023,Late,1,0.1,1043.4,255.8523,1535.1138,153.51138,491.7138
ORD0006314,CUST00165,PROD00068,1/2/2024,Completed,4,268.29,0.19,Standard,CarrierB,1/4/2024,1/6/2024,Late,1,0.22,645.72,217.3149,869.2596,191.237112,223.5396
ORD0006315,CUST00278,PROD00107,3/14/2024,Completed,5,164.88,0.23,Express,CarrierA,3/19/2024,3/21/2024,Late,1,0.1,425.1,126.9576,634.788,63.4788,209.688
ORD0006316,CUST00442,PROD00144,6/10/2022,Completed,4,131.58,0.13,Economy,CarrierE,6/14/2022,6/18/2022,Late,1,0.2,254.68,114.4746,457.8984,91.57968,203.2184
ORD0006317,CUST00324,PROD00067,1/25/2023,Completed,3,138.55,0.19,Same Day,CarrierE,1/29/2023,2/2/2023,Late,1,0.21,97.44,112.2255,336.6765,70.702065,239.2365
ORD0006318,CUST00477,PROD00199,1/30/2024,Completed,3,291.86,0,Economy,CarrierB,2/5/2024,2/5/2024,On Time,0,0.19,533.94,291.86,875.58,166.3602,341.64
ORD0006319,CUST00300,PROD00192,6/1/2024,Completed,5,244.79,0.16,Express,CarrierB,6/5/2024,6/6/2024,Late,1,0.1,899.8,205.6236,1028.118,102.8118,128.318
ORD0006320,CUST00290,PROD00002,8/29/2024,Completed,4,207.59,0.01,Economy,CarrierA,9/2/2024,9/3/2024,Late,1,0,761.56,205.5141,822.0564,0,60.4964
ORD0006321,CUST00077,PROD00001,3/12/2022,Completed,4,176.13,0.25,Same Day,CarrierC,3/13/2022,3/17/2022,Late,1,0.25,312.16,132.0975,528.39,132.0975,216.23
ORD0006322,CUST00298,PROD00186,7/29/2024,Completed,8,255.2,0.14,Same Day,CarrierC,8/1/2024,8/1/2024,On Time,0,0.18,1069.6,219.472,1755.776,316.03968,686.176
ORD0006323,CUST00137,PROD00001,4/2/2022,Completed,6,176.13,0.04,Same Day,CarrierD,4/6/2022,4/6/2022,On Time,0,0,468.24,169.0848,1014.5088,0,546.2688
